d_pos,d_neg,s_pos,s_neg,hudongdu,comment_count
0.567025363,0.432974696,0.385899812,0.614100158,0.5,14
0.548848748,0.451151192,0.343714505,0.656285465,0.111111111,49
0.509350836,0.490649134,0.526268899,0.47373119,0.259259259,16
0.450424016,0.549575984,0.489958823,0.510041237,0.5,24
0.533714712,0.466285229,0.507461488,0.492538542,0.02,16
0.534184396,0.465815604,0.505440891,0.494559169,1,30
0.486943603,0.513056397,0.69990778,0.30009225,0.215384615,38
0.666761756,0.333238184,0.550023019,0.449976921,0.371428571,61
0.334884882,0.665115178,0.385778755,0.614221215,0.2,55
0.626899898,0.373100132,0.405627817,0.594372213,0.5,35
0.386015475,0.613984525,0.78669709,0.213302836,0.416666667,38
0.56471616,0.43528381,0.799057484,0.200942516,0.235294118,26
0.621940434,0.378059596,0.393875808,0.606124222,0.0625,32
0.407883018,0.592117012,0.416940123,0.583059907,0.333333333,53
0.455688715,0.544311285,0.280160129,0.719839871,0.25,47
0.405708641,0.594291389,0.295556664,0.704443336,0.083333333,97
0.580863953,0.419136018,0.523781002,0.476219028,0.5,46
0.565229833,0.434770077,0.52357167,0.47642827,0.060606061,62
0.464242101,0.535757899,0.50513351,0.494866461,0.273584906,42
0.667217612,0.332782388,0.39185521,0.60814476,0.362637363,51
0.412156373,0.587843597,0.562939048,0.437060922,0.355263158,41
0.30925253,0.690747559,0.803679824,0.196320251,0.25,34
0.702095985,0.297903985,0.504348874,0.495651066,0.203389831,42
0.486136049,0.513863862,0.25457561,0.74542439,0.184,21
0.245413885,0.754586041,0.344253868,0.655746162,0.135338346,12
0.446766585,0.553233445,0.463931769,0.536068141,0.147826087,28
0.520655394,0.479344606,0.557993352,0.442006618,0.188405797,41
0.478612542,0.521387517,0.33207944,0.66792053,0.362068966,32
0.584572673,0.415427327,0.660975456,0.339024544,0.028571429,10
0.703709722,0.296290338,0.688276052,0.311723948,0,2
0.821245015,0.178755015,0.724878728,0.275121361,0.071428571,3
0.359050781,0.64094919,0.60536325,0.39463678,0.25,5
0.430200517,0.569799483,0.598250687,0.401749313,0.04,2
0.493917316,0.506082773,0.401585609,0.598414302,0,5
0.730813682,0.269186348,0.762685895,0.23731418,0.051724138,5
0.2218934,0.77810657,0.740166068,0.259833902,0.023076923,3
0.379707754,0.620292187,0.538660049,0.461339951,0.054945055,4
0.348818302,0.651181698,0.630260944,0.369739056,0.017699115,1
0.181008518,0.818991482,0.689940333,0.310059667,0.018518519,3
0.471104294,0.528895736,0.370502859,0.62949723,0,1
0.645177305,0.354822725,0.693062603,0.306937426,0,5
0.650039554,0.349960446,0.666074574,0.333925396,0.027777778,1
0.259781539,0.740218401,0.675912082,0.324087888,0,6
0.557833076,0.442166924,0.220680416,0.779319525,0.111111111,5
0.73301512,0.26698491,0.557777166,0.442222863,0.083333333,5
0.916619539,0.083380476,0.553291559,0.446708471,0.131578947,3
0.678047895,0.321952075,0.362011015,0.637988985,0.314285714,47
0.434820294,0.565179646,0.535021603,0.464978397,0.166666667,20
0.398453027,0.601547003,0.646740437,0.353259563,0.125,25
0.52171731,0.47828266,0.767463803,0.232536167,0.5,32
0.462074548,0.537925482,0.591322064,0.408677936,0.153846154,18
0.747261763,0.252738208,0.233796626,0.766203344,0,20
0.323877275,0.676122665,0.516660094,0.483339936,0.3,45
0.484355927,0.515644073,0.588015556,0.411984473,0.323529412,89
0.29399392,0.70600605,0.539567709,0.460432321,0.05,55
0.56987828,0.43012175,0.721540749,0.278459251,0.340425532,51
0.607160807,0.392839164,0.562571347,0.437428713,0.333333333,60
0.484787792,0.515212238,0.49542588,0.50457418,0,58
0.525404453,0.474595547,0.213203594,0.786796451,0.125,51
0.708181143,0.291818887,0.247938976,0.752061069,0.31372549,92
0.45455128,0.545448661,0.61471945,0.385280579,0.153846154,37
0.756618261,0.243381724,0.649935186,0.350064874,0.260504202,28
0.404011786,0.595988214,0.323360354,0.676639616,0.247191011,26
0.399698943,0.600301027,0.662951946,0.337048054,0.15,14
0.530641735,0.469358265,0.543617189,0.456382841,0.100917431,17
0.461124867,0.538875103,0.442846715,0.557153285,0.312,47
0.630781889,0.369218111,0.555844188,0.444155753,0.342857143,43
0.307304978,0.692695081,0.457798928,0.542201102,0.181034483,36
0.49235484,0.50764513,0.329037696,0.670962274,0.346534653,103
0.634342074,0.365657926,0.550886512,0.449113429,0.32,42
0.341251373,0.658748627,0.426156789,0.573843181,0.425531915,108
0.577384174,0.422615826,0.539544761,0.460455269,0.25,96
0.571142793,0.428857237,0.25411725,0.745882809,0.386363636,147
0.495341897,0.504658103,0.544002354,0.455997586,0.381443299,207
0.392204165,0.607795894,0.735597491,0.264402509,0.418604651,219
0.312749922,0.687250078,0.703181982,0.296818048,0.263157895,114
0.593011737,0.406988263,0.257758349,0.74224174,0.493333333,173
0.625515759,0.374484241,0.231509775,0.768490255,0.405797101,104
0.470805109,0.529194832,0.392386019,0.607613981,0.4,47
0.378118902,0.621881068,0.718818665,0.281181365,0.3125,56
0.716627538,0.283372521,0.338780791,0.661219239,0.481481481,88
0.496580511,0.503419518,0.609492362,0.390507668,0.457627119,99
0.32585156,0.67414844,0.476459503,0.523540497,0.214285714,97
0.579987586,0.420012414,0.215422213,0.784577847,0.222222222,61
0.13843146,0.86156857,0.454009652,0.545990348,0.387755102,68
0.65893811,0.341061801,0.3868846,0.61311537,0.3125,27
0.391104221,0.608895779,0.445664048,0.554335952,0.05,95
0.494843155,0.505156875,0.549119174,0.450880826,0.488372093,129
0.33947888,0.66052115,0.220173866,0.779826105,0.022727273,264
0.641319335,0.358680725,0.380465865,0.619534135,0.2875,35
0.180249527,0.819750428,0.273745537,0.726254463,0.17721519,19
0.436597675,0.563402355,0.7358253,0.2641747,0.325581395,29
0.497867107,0.502132833,0.383473575,0.616526425,0.26744186,37
0.559907436,0.440092593,0.697795689,0.302204341,0.280898876,35
0.515695155,0.484304816,0.623974681,0.376025379,0.358695652,55
0.652845502,0.347154498,0.886927485,0.113072492,0.327272727,69
0.530138969,0.46986106,0.614310026,0.385689974,0.302083333,70
0.442934096,0.557065904,0.549546301,0.450453728,0.125,54
0.318031102,0.681968868,0.585206449,0.414793491,0,55
0.551774859,0.44822517,0.623455405,0.376544595,0.333333333,51
0.365991682,0.634008288,0.511522591,0.488477379,0.310344828,82
0.425176024,0.574823976,0.488537461,0.51146251,0.357142857,26
0.544447482,0.455552489,0.373251706,0.626748264,0.368421053,108
0.344889849,0.655110121,0.636088133,0.363911837,0.161290323,51
0.510732293,0.489267737,0.552459359,0.4475407,0.260869565,23
0.477700979,0.522299111,0.424012095,0.575987875,0.230769231,36
0.336321354,0.663678706,0.563019633,0.436980367,0.111111111,20
0.657708526,0.342291474,0.283251435,0.716748536,0.5,77
0.357369065,0.642630994,0.49853003,0.50146991,0.4,115
0.375161678,0.624838293,0.561764896,0.438235104,0.214285714,146
0.252591938,0.747408032,0.614083707,0.385916352,0.195121951,111
0.574355721,0.425644308,0.342333138,0.657666862,0.026315789,46
0.59399879,0.40600121,0.405541062,0.594458997,0.45,83
0.604856014,0.395143986,0.582504094,0.417495936,0.333333333,46
0.603406012,0.396593988,0.786165297,0.213834703,0.294117647,48
0.18651396,0.81348604,0.710117877,0.289882153,0.055555556,48
0.310068309,0.68993175,0.306406051,0.693593919,0.28440367,64
0.188425511,0.811574519,0.639275193,0.360724807,0.174757282,32
0.707703531,0.292296529,0.538819492,0.461180538,0.208333333,23
0.597155988,0.402843982,0.296825498,0.703174472,0.344827586,102
0.332296461,0.667703569,0.519828439,0.480171591,0.151515152,17
0.663753867,0.336246163,0.531644881,0.468355089,0.121212121,19
0.376240671,0.623759329,0.672223806,0.327776253,0.123595506,24
0.607036471,0.392963499,0.428778499,0.571221471,0.089285714,17
0.398163348,0.601836622,0.800310969,0.199689046,0.066666667,26
0.394834131,0.605165839,0.662640452,0.337359518,0.157894737,18
0.520446599,0.479553401,0.577945948,0.422054023,0.109090909,16
0.608723819,0.391276181,0.516191006,0.483808935,0.029411765,14
0.616538763,0.383461237,0.577333629,0.422666341,0.168831169,41
0.7101928,0.289807171,0.357882619,0.642117321,0.258064516,29
0.333136261,0.666863739,0.58646065,0.41353938,0.214285714,25
0.535468638,0.464531332,0.616793275,0.383206725,0.208955224,30
0.374123901,0.625876129,0.572251141,0.427748889,0.235294118,23
0.867556453,0.132443547,0.501457393,0.498542666,0.306451613,40
0.382346421,0.617653608,0.630867183,0.369132876,0.345454545,24
0.475057214,0.524942756,0.748043537,0.251956463,0.21875,15
0.365112573,0.634887457,0.411567569,0.588432431,0.339622642,47
0.779753625,0.220246404,0.696637511,0.303362459,0.1875,27
0.799900651,0.200099275,0.595257759,0.404742211,0.108108108,22
0.369927227,0.630072832,0.701257229,0.298742771,0.227272727,41
0.705766201,0.294233799,0.531774044,0.468225986,0.13125,33
0.283735067,0.716264963,0.461360127,0.538639843,0.025,28
0.683317304,0.316682726,0.303501844,0.696498096,0.058823529,48
0.438080698,0.561919212,0.346410632,0.653589368,0.075757576,15
0.554831803,0.445168197,0.624352992,0.375646979,0.146341463,20
0.214215904,0.785784066,0.451526254,0.548473775,0.051282051,6
0.602055848,0.397944152,0.401079684,0.598920345,0.137931034,19
0.313039213,0.686960757,0.303172052,0.696827948,0.117647059,10
0.672583878,0.327416152,0.587033868,0.412966162,0.051282051,11
0.291714817,0.708285153,0.496678203,0.503321826,0.127659574,21
0.635460377,0.364539653,0.528685212,0.471314728,0.085714286,22
0.364449263,0.635550797,0.33675769,0.66324234,0.123076923,8
0.474896371,0.525103629,0.639817238,0.360182762,0.214285714,22
0.564359426,0.435640574,0.395375401,0.60462451,0.303030303,25
0.70962441,0.290375561,0.397387356,0.602612674,0.239130435,10
0.370478094,0.629521966,0.350642443,0.649357498,0.22,15
0.482726157,0.517273903,0.663654447,0.336345583,0.1,11
0.677313447,0.322686523,0.354989648,0.645010352,0.14516129,20
0.479292095,0.520707905,0.233111665,0.76688832,0.115702479,16
0.439326733,0.560673296,0.349919528,0.650080502,0.02173913,19
0.403627813,0.596372247,0.662515402,0.337484568,0.038043478,5
0.398628891,0.60137105,0.755558491,0.244441435,0.08496732,20
0.463642329,0.536357701,0.673584044,0.326415986,0.111111111,26
0.496337086,0.503662944,0.497088373,0.502911627,0.302325581,24
0.241741106,0.758258879,0.793777645,0.206222355,0.025641026,22
0.55659014,0.44340989,0.354879707,0.645120323,0.307692308,27
0.454551369,0.545448601,0.553148806,0.446851134,0.222222222,26
0.589116335,0.410883605,0.356008798,0.643991232,0.058823529,20
0.42300579,0.57699424,0.349916607,0.650083363,0.083333333,29
0.320693195,0.679306805,0.573819399,0.426180571,0.230769231,28
0.314946324,0.685053706,0.589411914,0.410588115,0.206349206,24
0.690761566,0.309238434,0.768254876,0.231745154,0.130434783,28
0.631780326,0.368219674,0.468787163,0.531212866,0.15942029,22
0.814583361,0.185416609,0.651388049,0.348611891,0.113636364,23
0.116653807,0.8833462,0.643176019,0.356823981,0.05511811,20
0.770536602,0.229463398,0.627832711,0.372167259,0.047058824,13
0.557920992,0.442079008,0.589582682,0.410417408,0.057553957,16
0.466476232,0.533523858,0.599586785,0.400413245,0.146788991,21
0.271054417,0.728945553,0.800890863,0.199109152,0.146341463,16
0.374501169,0.625498772,0.404836804,0.595163226,0.080357143,6
0.477789074,0.522210956,0.53243345,0.46756655,0.040697674,8
0.706124842,0.293875098,0.226201862,0.773798168,0.084269663,30
0.462453365,0.537546635,0.292587221,0.707412779,0.196721311,26
0.48358956,0.51641047,0.514441252,0.485558718,0.088888889,11
0.649746478,0.350253522,0.258140624,0.741859436,0.1,16
0.305204839,0.694795191,0.522005677,0.477994353,0.125,17
0.419774532,0.580225408,0.565544188,0.434455782,0.166666667,18
0.472695976,0.527304053,0.336656183,0.663343787,0.019607843,13
0.414407015,0.585592985,0.259398192,0.740601778,0.076923077,7
0.374168038,0.625831962,0.379395992,0.620603979,0.104166667,15
0.468052268,0.531947732,0.648880303,0.351119697,0.047619048,12
0.470028639,0.529971361,0.777316988,0.222683072,0.266666667,24
0.586097777,0.413902253,0.860925376,0.139074609,0.142857143,19
0.532985985,0.467013985,0.151477769,0.848522246,0.039215686,15
0.737974644,0.262025356,0.639696836,0.360303134,0.278688525,126
0.329692304,0.670307696,0.67826587,0.321734071,0.125,35
0.391190827,0.608809173,0.24852407,0.75147593,0.15,16
0.263897747,0.736102223,0.607164443,0.392835498,0.017699115,14
0.596654654,0.403345257,0.626990438,0.373009592,0.092436975,66
0.481316864,0.518683195,0.375270516,0.624729514,0.054216867,36
0.714480519,0.285519451,0.39036715,0.60963285,0.102941176,17
0.551108718,0.448891222,0.639147162,0.360852808,0.157894737,27
0.62107259,0.37892732,0.589490831,0.410509109,0.137931034,22
0.336421669,0.663578331,0.334567279,0.665432751,0.146341463,19
0.421339363,0.578660667,0.441655248,0.558344722,0.219512195,42
0.313849211,0.68615073,0.333295703,0.666704297,0.028571429,30
0.408836663,0.591163337,0.701132059,0.298867971,0.184615385,34
0.555449128,0.444550872,0.288018763,0.711981177,0.217391304,24
0.210222423,0.789777517,0.443010628,0.556989372,0.098360656,19
0.489656001,0.510343969,0.196437299,0.803562701,0.057692308,9
0.804633617,0.195366368,0.348519653,0.651480317,0.008130081,4
0.696668923,0.303331047,0.432756454,0.567243516,0.006097561,2
0.544321418,0.455678523,0.502916694,0.497083336,0.006493506,1
0.611207664,0.388792247,0.53330332,0.466696739,0.004651163,1
0.663707972,0.336291999,0.341848075,0.658151925,0.004807692,3
0.538959086,0.461040944,0.64149791,0.35850203,0.005586592,5
0.607305825,0.392694145,0.601100206,0.398899853,0.005,2
0.519126773,0.480873227,0.410323352,0.589676678,0.013953488,7
0.519979537,0.480020434,0.425699592,0.574300408,0.055865922,31
0.363275737,0.636724293,0.646180332,0.353819728,0.020408163,10
0.374854207,0.625145853,0.377942026,0.622058034,0.070175439,52
0.438440353,0.561559677,0.270160407,0.729839563,0.023668639,37
0.499881536,0.500118434,0.451296061,0.548703909,0.055555556,12
0.390679419,0.609320521,0.639989913,0.360009998,0,7
0.371138334,0.628861666,0.491984636,0.508015394,0.035532995,10
0.425512195,0.574487805,0.581972241,0.418027848,0.025510204,14
0.546057463,0.453942537,0.658866942,0.341133058,0.014851485,18
0.694245577,0.305754423,0.707429588,0.292570412,0.055045872,44
0.285544634,0.714455307,0.392616719,0.607383251,0.5,25
0.405553818,0.594446242,0.288645178,0.711354852,0.185185185,18
0.389813483,0.610186458,0.351841778,0.648158193,0.108108108,31
0.51535213,0.48464784,0.573900163,0.426099807,0.083333333,20
0.24734053,0.75265944,0.323594004,0.676406085,0.145833333,11
0.308611929,0.69138813,0.337415397,0.662584662,0,16
0.746999562,0.253000408,0.420028448,0.579971552,0.125,23
0.267373085,0.732626975,0.7200616,0.279938459,0.16,10
0.295810908,0.704189122,0.437913239,0.562086821,0.076923077,25
0.829049647,0.170950308,0.443653852,0.556346118,0.090909091,17
0.29062131,0.70937866,0.551281452,0.448718548,0.02173913,11
0.782351255,0.217648789,0.489319861,0.510680139,0.142857143,9
0.349433124,0.650566876,0.44110769,0.55889231,0,1
0.454155147,0.545844853,0.43163538,0.56836462,0.004926108,4
0.526604056,0.473395914,0.394183874,0.605816126,0.019138756,32
0.444705725,0.555294275,0.657203138,0.342796862,0.022624434,29
0.341977507,0.658022523,0.626527786,0.373472214,0.025125628,16
0.497150153,0.502849877,0.566490769,0.433509231,0.047619048,27
0.575977027,0.424022973,0.516679525,0.483320534,0.088235294,26
0.480996549,0.519003451,0.544878125,0.455121875,0.25,24
0.540120721,0.459879339,0.291076928,0.708922982,0.081081081,19
0.700048804,0.299951166,0.596668184,0.403331876,0.172413793,14
0.222333565,0.77766639,0.431432426,0.568567514,0.166666667,25
0.236346424,0.763653576,0.557082176,0.442917824,0.172413793,13
0.565588593,0.434411407,0.465824902,0.534175098,0.095238095,5
0.564896703,0.435103327,0.393733978,0.606266022,0.172413793,29
0.331306189,0.668693781,0.539866507,0.460133433,0.090909091,24
0.366172045,0.633827984,0.507408738,0.492591262,0.076923077,17
0.545557499,0.454442441,0.412874728,0.587125242,0.12195122,5
0.673821688,0.326178342,0.511538625,0.488461345,0.046511628,1
0.371614873,0.628385127,0.661589742,0.338410258,0.004366812,4
0.346040696,0.653959274,0.767986,0.232014045,0.018518519,6
0.629875124,0.370124906,0.42827642,0.57172358,0.044554455,15
0.473665625,0.526334345,0.668429017,0.331571043,0.03902439,13
0.747280896,0.252719104,0.43110919,0.56889075,0.091954023,25
0.194036439,0.805963516,0.269009769,0.730990231,0.125,14
0.230530515,0.7694695,0.379806548,0.620193422,0.266666667,13
0.338172972,0.661827028,0.497170031,0.502829969,0.058823529,19
0.486278951,0.513720989,0.406503111,0.593496859,0.214285714,23
0.412626624,0.587373376,0.606562495,0.393437415,0.064516129,18
0.759925604,0.240074441,0.506475925,0.493524075,0.0625,6
0.545110822,0.454889208,0.481664449,0.518335581,0.176470588,22
0.392676711,0.607323289,0.598675251,0.401324719,0.131578947,17
0.492313862,0.507686138,0.705609083,0.294390887,0.192307692,16
0.657841146,0.342158854,0.637118757,0.362881273,0.23255814,26
0.603102326,0.396897703,0.399283916,0.600716114,0.2,36
0.51123023,0.488769829,0.473946691,0.526053309,0.1875,18
0.217006966,0.782993019,0.451381207,0.548618793,0.222222222,17
0.516130149,0.483869761,0.266920775,0.733079255,0.163265306,20
0.310630739,0.689369261,0.645089984,0.354910016,0.363636364,22
0.604508817,0.395491153,0.627041698,0.372958273,0.25,16
0.427040011,0.57295996,0.385075718,0.614924312,0.195121951,20
0.635548651,0.364451289,0.475949854,0.524050236,0.026315789,31
0.299137324,0.700862706,0.523175538,0.476824462,0.023255814,33
0.392133325,0.607866645,0.758115053,0.241884962,0.222222222,51
0.540192664,0.459807277,0.711519003,0.288480967,0.166666667,43
0.357224882,0.642775059,0.587317944,0.412682027,0.125,73
0.459998667,0.540001273,0.533016324,0.466983676,0.153846154,24
0.719576359,0.280423701,0.557029545,0.442970395,0.074074074,9
0.727058768,0.272941232,0.639693201,0.360306829,0.035714286,3
0.291947424,0.708052576,0.706746221,0.29325375,0.117647059,25
0.630934477,0.369065523,0.496820718,0.503179252,0.075555556,23
0.623351038,0.376648962,0.198368698,0.801631272,0.032110092,21
0.68890065,0.31109935,0.673166871,0.326833069,0.067114094,36
0.559956431,0.440043479,0.47269997,0.52730006,0.166666667,28
0.494320929,0.505679131,0.297069371,0.702930629,0.0625,27
0.429774225,0.570225775,0.413096607,0.586903334,0.6,24
0.642051101,0.357948929,0.376761824,0.623238146,0.205128205,16
0.486515284,0.513484657,0.607060313,0.392939687,0.122807018,24
0.399090618,0.600909412,0.638505161,0.361494839,0.236842105,28
0.361460537,0.638539493,0.42573899,0.574261069,0.15,48
0.495429099,0.504570901,0.374698699,0.625301301,0.125,22
0.416953713,0.583046317,0.598304987,0.401695013,0.148148148,26
0.516611218,0.483388752,0.621774256,0.378225714,0.132075472,20
0.654667199,0.345332831,0.446991593,0.553008437,0.186046512,22
0.279604942,0.720395088,0.338564396,0.661435604,0.0625,6
0.521783054,0.478216887,0.372651637,0.627348423,0.035714286,4
0.281706244,0.718293786,0.337901652,0.662098348,0,2
0.806936085,0.19306393,0.473359257,0.526640713,0.067010309,23
0.504503787,0.495496273,0.766519964,0.233480066,0.028037383,20
0.412481129,0.587518871,0.53778249,0.46221745,0.02739726,14
0.490052015,0.509947956,0.762831807,0.237168208,0.048780488,17
0.49822557,0.501774371,0.500362456,0.499637544,0.15,12
0.573696911,0.426303118,0.601661801,0.398338228,0.230769231,21
0.431442678,0.568557382,0.497886956,0.502113044,0.189189189,20
0.479209989,0.520789981,0.315900981,0.684099019,0.166666667,9
0.559560239,0.44043979,0.588662624,0.411337346,0.204545455,13
0.538904965,0.461095035,0.555365503,0.444634557,0.315789474,18
0.394445479,0.605554521,0.401009381,0.598990679,0.111111111,17
0.552551806,0.447448164,0.562942684,0.437057287,0.15,12
0.29702729,0.702972651,0.352835059,0.647164941,0.131147541,14
0.607074201,0.392925799,0.461098343,0.538901687,0.155172414,13
0.331546456,0.668453515,0.517653584,0.482346416,0.09375,9
0.573788762,0.426211208,0.563539326,0.436460674,0.02173913,17
0.490846574,0.509153426,0.456508577,0.543491364,0.045454545,4
0.754147768,0.245852217,0.586322606,0.413677394,0,6
0.619129121,0.380870879,0.730252862,0.269747138,0.004672897,6
0.46481657,0.53518337,0.439534873,0.560465217,0.014084507,11
0.573853076,0.426146895,0.309431404,0.690568626,0.009615385,9
0.687736869,0.312263131,0.394512653,0.605487347,0.035897436,19
0.627138853,0.372861147,0.468683481,0.531316459,0.034682081,15
0.466361552,0.533638477,0.324656785,0.675343275,0.133333333,15
0.527327359,0.472672552,0.521670818,0.478329092,0,23
0.356777906,0.643222094,0.434172094,0.565827906,0.1875,15
0.517823756,0.482176185,0.432546675,0.567453325,0.173913043,15
0.72234267,0.27765736,0.58486861,0.41513133,0.25862069,16
0.469228059,0.530771911,0.686570466,0.313429505,0.235294118,11
0.36794734,0.63205266,0.471294016,0.528706014,0.125,16
0.547177017,0.452822983,0.58891207,0.41108793,0.046052632,10
0.477331489,0.522668421,0.713682115,0.286317885,0.022522523,5
0.457549542,0.542450368,0.5148682,0.48513177,0.060240964,14
0.512458801,0.487541258,0.517261684,0.482738316,0.0390625,23
0.395760119,0.604239881,0.494995594,0.505004466,0.230769231,24
0.67433852,0.32566148,0.694014847,0.305985153,0.242424242,22
0.764241338,0.235758632,0.48148784,0.51851207,0,5
0.615792453,0.384207517,0.588427007,0.411573082,0.151515152,7
0.839887142,0.160112843,0.328682631,0.671317399,0.12,8
0.251556128,0.748443842,0.419920176,0.580079794,0.095238095,9
0.686563313,0.313436687,0.580633521,0.419366419,0.113207547,19
0.530080259,0.469919771,0.414009243,0.585990727,0.127272727,12
0.401996762,0.598003209,0.629770815,0.370229214,0.140350877,15
0.512070715,0.487929285,0.453259289,0.546740711,0.174603175,12
0.332524419,0.667475581,0.760156453,0.239843532,0.095238095,19
0.491793394,0.508206546,0.102862805,0.897137225,0.255813953,13
0.774143159,0.2258569,0.539622605,0.460377365,0.111111111,28
0.724383593,0.275616497,0.366504341,0.633495569,0.372093023,20
0.787793577,0.212206393,0.30323422,0.696765721,0.090909091,13
0.439646453,0.560353518,0.738230646,0.261769384,0.137931034,9
0.351008266,0.648991644,0.326541364,0.673458695,0.161290323,20
0.575772524,0.424227446,0.350475729,0.649524271,0.081081081,23
0.600452662,0.399547309,0.367406964,0.632593036,0.19047619,11
0.302719235,0.697280765,0.616131783,0.383868217,0.04,25
0.404871494,0.595128477,0.667524636,0.332475364,0.102040816,32
0.619703174,0.380296797,0.36898461,0.63101542,0.180555556,32
0.601527274,0.398472756,0.319742322,0.680257678,0.225806452,18
0.580057859,0.419942111,0.687118113,0.312881917,0.02688172,8
0.296024501,0.703975439,0.603632987,0.396367013,0.040268456,9
0.380785733,0.619214356,0.625270426,0.374729604,0.011049724,3
0.55120331,0.44879663,0.461755395,0.538244605,0.021126761,10
0.589745402,0.410254598,0.646965921,0.353034079,0.053571429,8
0.463725984,0.536274016,0.276672035,0.723327935,0.125,4
0.620851338,0.379148662,0.63654995,0.36345005,0,15
0.823778629,0.176221341,0.563386023,0.436614007,0.090909091,15
0.61389631,0.38610369,0.513171732,0.486828327,0,16
0.511407793,0.488592178,0.757805169,0.242194772,0.043478261,9
0.747582793,0.252417207,0.38187781,0.61812222,0.2,7
0.29361707,0.70638293,0.504639804,0.495360166,0.166666667,6
0.701447487,0.298552454,0.486300975,0.513699055,0.153846154,9
0.518245399,0.481754631,0.809482515,0.190517545,0.166666667,25
0.491508216,0.508491814,0.43744415,0.56255585,0.098484848,20
0.491160899,0.50883913,0.308326036,0.691673934,0.037433155,9
0.279811054,0.720188916,0.745813608,0.254186362,0.035971223,7
0.700002491,0.299997479,0.152029872,0.847970128,0.120689655,13
0.401349843,0.598650157,0.423824728,0.576175332,0.109090909,27
0.40203771,0.59796226,0.382850558,0.617149413,0.185185185,36
0.29006657,0.7099334,0.681371033,0.318629026,0.132352941,17
0.531235397,0.468764603,0.653406084,0.346593946,0.285714286,17
0.535527229,0.464472771,0.622599483,0.377400488,0.154761905,28
0.714624345,0.285375595,0.187606215,0.812393725,0.227272727,22
0.466825455,0.533174574,0.532597303,0.467402697,0.2,43
0.668514848,0.331485122,0.741007566,0.258992404,0.304347826,34
0.587346077,0.412653983,0.472371548,0.527628481,0.055555556,49
0.61966598,0.38033402,0.712209225,0.287790805,0.047619048,27
0.493859172,0.506140769,0.588744998,0.411255032,0.161290323,8
0.457714587,0.542285442,0.473906517,0.526093483,0.125,16
0.731044352,0.268955678,0.342388391,0.657611609,0.096774194,10
0.531514645,0.468485355,0.756747365,0.243252695,0.259259259,14
0.317144156,0.682855904,0.495323539,0.504676461,0.04,4
0.463874131,0.536125958,0.534935713,0.465064317,0.095238095,16
0.555131912,0.444868118,0.605923116,0.394076854,0.050632911,30
0.803714156,0.196285874,0.634230137,0.365769863,0.03196347,23
0.345613956,0.654386044,0.360500515,0.639499485,0.051162791,20
0.36450541,0.63549459,0.530618072,0.469381899,0.049261084,13
0.306582689,0.693417311,0.737828732,0.262171298,0.056701031,13
0.647764981,0.352234989,0.401429325,0.598570645,0.230769231,50
0.410191119,0.589808822,0.458070099,0.541929901,0.125,12
0.547475576,0.452524424,0.380763024,0.619237006,0.09375,8
0.526930273,0.473069668,0.765922904,0.234077141,0.142857143,19
0.801904798,0.198095232,0.270009518,0.729990482,0.085106383,9
0.270280302,0.729719698,0.702495217,0.297504723,0.037037037,5
0.505364716,0.494635284,0.405575514,0.594424486,0.176470588,64
0.557075322,0.442924738,0.53761065,0.46238935,0.03125,32
0.552594543,0.447405517,0.56368804,0.43631193,0.076923077,9
0.456140429,0.543859601,0.560020924,0.439979106,0.224489796,58
0.340362817,0.659637153,0.116859801,0.883140206,0.1,22
0.59474659,0.405253381,0.402949899,0.597050011,0.213114754,23
0.53018254,0.4698174,0.675937355,0.324062645,0.066666667,9
0.640629828,0.359370232,0.406066179,0.593933761,0.162162162,10
0.304584682,0.695415258,0.653378546,0.346621513,0.078431373,11
0.619208634,0.380791306,0.399262309,0.600737691,0.054054054,20
0.63513881,0.36486119,0.525192261,0.474807799,0.0625,11
0.82906878,0.170931295,0.468698442,0.531301498,0.043209877,32
0.519790947,0.480209082,0.616554201,0.383445799,0.043010753,18
0.608470321,0.39152962,0.488095134,0.511904895,0.031847134,11
0.394179851,0.605820119,0.291715264,0.708284676,0.018292683,12
0.363637835,0.636362076,0.537751138,0.462248892,0.054347826,20
0.800623417,0.199376553,0.491843343,0.508156657,0.081481481,41
0.344768852,0.655231178,0.261288583,0.738711417,0.194805195,51
0.543746889,0.456253111,0.347328812,0.652671218,0.275362319,33
0.408987314,0.591012716,0.621769309,0.378230661,0.15625,14
0.426219434,0.573780596,0.756489336,0.243510678,0.222222222,19
0.571280301,0.42871967,0.282679796,0.717320204,0.090909091,11
0.109625109,0.890374839,0.484589666,0.515410364,0.058823529,10
0.390319496,0.609680474,0.530756652,0.469243318,0.083333333,4
0.606023014,0.393977016,0.621874809,0.378125191,0.148148148,8
0.318274468,0.681725502,0.234484315,0.765515685,0.076923077,10
0.49518925,0.50481075,0.423264593,0.576735377,0.025641026,18
0.429286867,0.570713103,0.357397527,0.642602503,0.150943396,22
0.297656924,0.702342987,0.621583283,0.378416717,0.203703704,25
0.439876556,0.560123444,0.591397822,0.408602208,0.132653061,46
0.417499691,0.582500339,0.387201011,0.612798989,0.229357798,55
0.294978082,0.705021918,0.554204822,0.445795149,0.033557047,4
0.637527406,0.362472594,0.465151966,0.534848034,0.144578313,17
0.638677418,0.361322552,0.744220853,0.255779177,0.079207921,10
